SEQN,RIDAGEYR,RIAGENDR,RIDRETH3,INDHHIN2,INDFMPIR
84672,39,2,4,4,1.53
84673,29,1,2,NA,NA
84674,0,2,7,1,0.14
84675,33,1,6,15,5
84676,70,1,3,4,0.58
84677,43,2,4,14,2.79
84678,15,2,4,99,NA
84679,68,2,4,13,NA
84680,60,1,1,9,3.75
84681,5,2,1,7,1.41
84682,6,1,7,15,4.33
84683,73,2,2,12,NA
84684,6,2,7,15,5
84685,27,2,3,8,1.76
84686,23,1,1,99,NA
84687,10,2,1,15,3.52
84688,18,2,4,1,0.07
84689,47,2,6,15,5
84690,9,1,6,14,3.55
84691,80,2,2,3,1.26
84692,5,2,4,5,0.74
84693,4,2,4,15,5
84694,58,1,3,15,5
84695,80,1,1,3,0.93
84696,61,1,2,15,3.07
84697,1,2,4,5,0.63
84698,22,2,7,7,1.7
84699,5,1,4,6,1.24
84700,48,2,4,7,0.95
84701,4,2,6,15,4.96
84702,47,1,2,10,3.48
84703,75,1,6,5,1.25
84704,55,2,3,8,2.23
84705,75,1,4,5,1.02
84706,51,2,4,15,5
84707,22,2,3,15,5
84708,14,2,3,14,3.73
84709,18,1,4,6,1.56
84710,71,2,2,5,1.83
84711,41,1,6,14,5
84712,34,1,4,2,0.31
84713,2,2,3,9,0.78
84714,4,2,3,4,0.74
84715,60,1,3,4,1.27
84716,44,2,3,7,1.07
84717,50,1,4,1,0
84718,1,1,3,4,0.75
84719,19,1,4,7,2.56
84720,57,2,1,5,0.75
84721,12,1,4,10,2.29
84722,14,1,3,14,2.55
84723,47,1,6,15,5
84724,15,1,1,77,NA
84725,12,2,1,9,1.74
84726,33,1,6,15,5
84727,80,1,3,1,0.03
84728,2,1,3,8,1.83
84729,9,2,3,14,2.64
84730,2,2,2,15,5
84731,12,1,4,13,NA
84732,80,1,3,7,1.79
84733,10,2,2,6,1.24
84734,36,2,3,7,0.44
84735,59,1,3,5,1.87
84736,54,2,4,6,0.94
84737,9,1,6,14,2.99
84738,45,1,3,14,3.7
84739,15,1,2,13,NA
84740,10,1,3,15,5
84741,63,2,4,3,1.09
84742,80,2,3,4,1.43
84743,2,1,6,15,5
84744,0,2,4,2,0.25
84745,42,2,1,9,2.11
84746,6,1,7,12,NA
84747,66,2,3,5,1.43
84748,22,1,2,15,4.73
84749,14,1,2,3,0.43
84750,10,2,3,14,2.04
84751,54,1,3,6,1.87
84752,62,1,3,8,2.36
84753,33,1,3,8,1.76
84754,70,1,3,3,0.62
84755,65,2,6,15,5
84756,36,1,6,15,5
84757,56,1,3,15,5
84758,2,1,6,15,5
84759,34,2,1,4,0.89
84760,23,2,3,8,2.48
84761,4,1,3,14,2.76
84762,16,1,1,8,0.85
84763,56,2,1,6,1.88
84764,41,1,6,15,5
84765,44,2,2,6,0.75
84766,40,2,4,15,5
84767,20,1,4,7,1.65
84768,33,2,1,14,2.46
84769,3,1,1,9,1.49
84770,52,1,4,4,0.66
84771,31,1,6,10,3.24
84772,12,2,4,3,0.45
84773,15,2,2,7,1.07
84774,48,2,4,99,NA
84775,28,1,4,7,3.06
84776,47,1,4,7,1.48
84777,43,1,4,10,2.46
84778,20,2,4,6,1.88
84779,1,1,1,7,1.84
84780,29,2,2,7,1.25
84781,1,1,2,6,1.59
84782,2,1,2,14,4.86
84783,47,2,2,7,0.75
84784,42,1,1,10,2.15
84785,66,1,3,7,2.55
84786,50,2,3,14,3.3
84787,78,2,4,6,1.34
84788,71,1,3,14,1.19
84789,0,2,2,7,1.23
84790,41,1,1,4,0.8
84791,20,1,4,15,3.52
84792,5,1,4,8,1.58
84793,28,1,3,7,2.38
84794,1,1,1,1,0.08
84795,38,2,3,15,5
84796,51,2,3,15,5
84797,25,2,3,15,5
84798,10,2,7,14,3.96
84799,5,1,1,NA,NA
84800,19,1,1,3,0.49
84801,7,1,2,77,NA
84802,76,2,3,7,2.95
84803,44,1,3,8,1.58
84804,71,1,4,9,4
84805,53,2,4,4,0.85
84806,18,1,6,15,4.98
84807,10,1,2,4,0.6
84808,45,1,6,15,5
84809,1,2,1,3,0.46
84810,18,1,4,6,1.24
84811,2,1,2,10,2.67
84812,6,1,3,10,2.76
84813,31,1,3,10,1.85
84814,3,1,1,77,NA
84815,15,2,3,6,1.06
84816,28,2,3,14,3.5
84817,75,1,1,14,5
84818,33,2,3,8,1.76
84819,0,2,6,10,3.24
84820,44,1,4,15,5
84821,4,2,3,9,1.22
84822,13,1,4,6,1.15
84823,5,1,3,15,5
84824,0,2,4,14,3.79
84825,41,2,4,7,1.41
84826,45,2,6,6,0.95
84827,1,1,4,15,3.25
84828,61,2,2,2,0.6
84829,24,1,3,15,4.61
84830,25,1,3,1,0.12
84831,54,1,1,5,1.18
84832,58,1,3,7,2.97
84833,32,2,4,15,3.13
84834,7,2,2,8,2.48
84835,39,1,4,8,2.06
84836,10,2,2,3,0.58
84837,45,2,1,7,1.65
84838,23,1,6,15,5
84839,2,1,2,6,0.92
84840,9,2,4,14,3.3
84841,27,2,4,1,0.2
84842,50,1,1,10,1.02
84843,24,1,6,6,1.26
84844,17,1,4,9,2.99
84845,8,1,3,3,0.43
84846,24,1,6,6,2.53
84847,28,2,1,9,2.47
84848,6,2,7,7,1.65
84849,36,1,4,7,3.37
84850,53,2,1,5,1.51
84851,15,2,3,15,5
84852,28,2,3,6,1.57
84853,10,1,4,7,1.77
84854,51,2,2,NA,NA
84855,10,1,4,3,0.47
84856,0,2,4,8,1.76
84857,13,2,4,5,0.49
84858,8,1,3,8,1.23
84859,42,2,4,9,1.94
84860,10,2,1,77,NA
84861,2,2,3,8,2.38
84862,56,2,3,9,3.64
84863,5,2,1,5,0.74
84864,4,1,3,15,5
84865,26,1,3,7,1.32
84866,33,1,1,10,2.36
84867,62,2,2,3,0.88
84868,40,1,4,NA,NA
84869,54,2,3,14,3.98
84870,33,1,6,NA,NA
84871,15,2,6,8,1.86
84872,32,1,1,7,1.41
84873,1,1,6,14,1.03
84874,22,1,2,7,1.73
84875,15,1,7,5,0.91
84876,0,1,3,15,5
84877,1,1,1,9,1.47
84878,46,1,2,7,1.48
84879,35,2,1,4,0.82
84880,44,2,4,10,2.46
84881,12,1,6,8,1.58
84882,15,2,3,15,5
84883,2,1,1,9,2.84
84884,2,2,3,6,1.49
84885,61,2,4,77,NA
84886,12,1,1,7,1.23
84887,42,2,1,99,NA
84888,0,1,1,14,1.72
84889,11,1,3,10,2.68
84890,6,2,2,4,0.62
84891,52,2,6,7,1.23
84892,8,2,1,6,0.61
84893,46,2,4,12,NA
84894,73,2,3,15,5
84895,80,2,7,3,1.22
84896,22,1,6,6,1.24
84897,2,2,4,4,0.7
84898,11,1,3,14,3.45
84899,32,2,3,8,1.86
84900,45,1,3,15,5
84901,61,2,2,5,1.26
84902,67,2,2,2,0.83
84903,14,2,1,9,2
84904,48,2,6,10,2.55
84905,18,2,6,NA,NA
84906,53,1,3,6,1.56
84907,13,1,3,15,5
84908,4,1,1,3,0.63
84909,9,2,2,3,0.31
84910,51,2,2,9,2.52
84911,4,2,1,6,0.92
84912,57,1,1,6,1.29
84913,47,2,1,9,2.24
84914,52,2,3,3,0.87
84915,45,2,1,9,3.45
84916,38,1,4,2,0.55
84917,32,1,1,9,0.67
84918,16,2,2,7,1.37
84919,61,1,1,6,1.11
84920,35,1,4,6,0.77
84921,54,1,4,7,0.95
84922,14,1,4,6,1.34
84923,66,2,4,4,1.67
84924,28,2,3,14,3.73
84925,0,1,7,7,1.07
84926,40,1,3,6,1.15
84927,43,2,3,9,2.47
84928,13,1,3,9,1.84
84929,67,2,2,6,0.94
84930,49,1,4,6,2.53
84931,30,1,4,15,4.12
84932,60,1,4,7,0.04
84933,30,1,3,6,0.88
84934,57,1,1,15,4.57
84935,26,1,3,15,5
84936,12,2,6,14,3.09
84937,26,2,4,3,0.42
84938,77,1,7,8,1.08
84939,1,1,1,4,0.63
84940,52,1,6,15,4.12
84941,5,1,1,15,3.52
84942,3,1,4,15,2.72
84943,19,1,2,10,2.68
84944,60,2,3,3,0.84
84945,30,2,4,15,5
84946,38,2,2,3,0.34
84947,24,1,3,6,2.72
84948,41,2,4,14,4.83
84949,78,2,4,6,2.36
84950,48,1,6,15,5
84951,1,1,3,14,3.72
84952,68,2,6,10,3.57
84953,2,1,4,1,0.07
84954,64,2,4,6,2.1
84955,0,2,1,4,0.75
84956,43,2,3,14,5
84957,21,1,4,15,5
84958,9,2,3,15,3.94
84959,8,2,4,9,2.47
84960,35,2,1,7,1.41
84961,0,2,3,6,1.29
84962,57,2,4,15,5
84963,16,2,3,2,0.53
84964,22,2,1,7,1.99
84965,16,2,2,5,0.74
84966,48,1,4,15,5
84967,76,1,3,9,3.45
84968,8,1,6,8,1.58
84969,60,1,4,15,5
84970,51,1,2,1,0.02
84971,3,1,1,14,2.75
84972,74,2,2,3,0.88
84973,18,2,3,7,1.15
84974,28,2,3,10,3.82
84975,1,2,3,14,2.99
84976,31,1,3,6,0.92
84977,29,1,3,15,5
84978,60,2,2,6,1.49
84979,63,2,4,14,3.16
84980,54,1,1,1,0.29
84981,4,1,3,7,0.98
84982,26,1,1,6,1.24
84983,10,2,4,4,0.94
84984,14,1,1,14,3.25
84985,26,2,2,15,5
84986,2,1,7,8,2.06
84987,2,1,2,8,1.53
84988,52,1,1,1,0.06
84989,37,2,7,15,3.74
84990,33,2,1,14,2.64
84991,0,1,1,7,1.73
84992,68,1,4,6,2.17
84993,2,1,7,15,5
84994,11,1,4,14,3.09
84995,68,2,3,2,0.76
84996,1,2,2,12,NA
84997,29,2,6,15,5
84998,58,2,4,5,0.82
84999,14,2,6,5,0.7
85000,80,1,3,NA,NA
85001,19,2,4,13,NA
85002,80,2,1,NA,NA
85003,57,2,1,7,1.35
85004,3,2,3,14,3.7
85005,1,2,1,2,0.18
85006,43,2,4,15,5
85007,47,1,3,6,1.44
85008,0,1,1,2,0.21
85009,25,2,1,12,NA
85010,20,2,7,14,3.84
85011,8,1,1,14,1.86
85012,7,2,4,7,2.11
85013,0,1,2,14,3.3
85014,42,1,4,14,3.62
85015,0,2,3,4,0.62
85016,50,2,6,2,0.38
85017,76,1,4,15,4.12
85018,15,2,7,8,2.59
85019,36,2,4,6,0.77
85020,18,2,3,7,1.11
85021,6,2,1,12,NA
85022,61,1,3,12,2.02
85023,4,2,1,4,0.49
85024,49,1,3,15,5
85025,4,2,3,3,0.75
85026,5,2,1,4,0.55
85027,2,1,7,5,0.74
85028,51,2,3,NA,0.25
85029,2,2,7,9,2.99
85030,17,2,4,10,2.09
85031,67,2,3,6,1.62
85032,0,1,1,5,0.54
85033,70,2,2,4,0.46
85034,67,2,1,5,1.51
85035,80,2,2,3,0.9
85036,5,1,3,5,0.74
85037,60,1,1,14,5
85038,3,2,4,5,0.82
85039,69,2,2,4,1.05
85040,25,2,1,7,1.65
85041,78,2,2,5,1.26
85042,23,1,1,5,1.19
85043,26,1,4,3,0.43
85044,0,1,3,14,4.46
85045,3,2,3,7,1.65
85046,1,1,4,99,NA
85047,4,2,3,15,5
85048,34,1,6,NA,NA
85049,52,1,4,14,3.71
85050,10,2,6,9,2.73
85051,67,1,3,5,1.7
85052,34,1,4,9,1.5
85053,58,1,6,14,1.03
85054,62,1,3,NA,NA
85055,39,2,3,15,5
85056,4,2,1,7,1.06
85057,67,1,3,14,4.23
85058,5,1,3,NA,NA
85059,6,2,1,4,0.04
85060,55,1,1,14,4.99
85061,70,1,6,3,0.83
85062,57,1,6,14,1.03
85063,26,2,4,10,3.67
85064,70,1,3,3,0.82
85065,7,2,2,5,0.7
85066,49,1,2,14,4.23
85067,80,1,3,9,3.77
85068,0,2,1,7,1.65
85069,74,2,6,5,1.19
85070,5,1,4,4,0.94
85071,0,1,6,4,0.64
85072,0,2,1,99,NA
85073,41,2,1,3,0.59
85074,23,2,6,15,3.74
85075,41,2,2,4,0.62
85076,36,2,1,NA,NA
85077,70,1,1,4,0.58
85078,17,1,2,7,0.84
85079,74,2,4,10,2.21
85080,1,1,4,4,0.53
85081,11,1,6,15,5
85082,0,2,1,3,0.46
85083,0,1,1,5,0.82
85084,2,2,4,5,0.99
85085,9,2,1,7,1.5
85086,0,1,6,1,0
85087,21,1,2,15,4.94
85088,68,2,3,5,1.26
85089,2,2,7,7,1.73
85090,9,2,2,5,0.84
85091,16,2,1,4,0.42
85092,26,1,3,15,4.25
85093,61,2,3,14,4.46
85094,6,2,1,4,0.65
85095,22,2,2,14,2.87
85096,18,2,7,NA,NA
85097,1,1,1,4,0.62
85098,68,2,1,6,1.18
85099,7,2,3,15,3.52
85100,13,2,4,6,0.92
85101,63,1,1,6,1.88
85102,13,2,4,10,4.39
85103,51,1,1,15,4.74
85104,29,2,1,9,2.11
85105,14,1,3,15,5
85106,64,1,1,6,1.54
85107,24,1,2,5,0.59
85108,16,2,1,8,1.65
85109,65,1,3,12,NA
85110,41,1,3,15,5
85111,49,2,2,8,3.33
85112,14,2,3,5,1.42
85113,21,1,4,8,1.58
85114,22,2,2,8,2.24
85115,54,1,6,NA,NA
85116,11,2,2,3,0.43
85117,37,1,3,5,1.78
85118,45,2,3,9,3.56
85119,78,1,6,6,1.69
85120,65,1,3,NA,NA
85121,1,2,4,15,5
85122,6,2,4,4,0.85
85123,0,2,4,12,NA
85124,9,2,4,8,1.22
85125,15,1,4,6,1.39
85126,39,2,3,15,5
85127,35,1,4,8,1.29
85128,65,1,3,15,5
85129,15,2,2,5,0.61
85130,9,1,2,9,2.11
85131,24,2,3,15,4.21
85132,31,2,2,15,5
85133,4,2,4,14,2.45
85134,9,1,2,NA,NA
85135,11,1,3,9,1.84
85136,17,1,4,7,1.41
85137,61,1,1,9,3.45
85138,31,2,3,3,0.78
85139,8,2,1,6,0.8
85140,6,2,1,9,1.94
85141,8,2,3,10,2.68
85142,71,1,1,6,1.24
85143,67,1,3,NA,NA
85144,6,2,7,7,1.65
85145,35,1,3,9,2.14
85146,8,1,3,7,1.41
85147,25,2,1,2,0.25
85148,45,1,1,7,1.23
85149,66,1,4,4,1.22
85150,9,1,4,2,0.24
85151,14,1,1,7,1.65
85152,72,2,3,8,3.12
85153,3,2,1,7,1.41
85154,47,2,4,3,0.71
85155,50,2,2,10,3.48
85156,73,2,4,2,0.73
85157,53,1,3,1,0
85158,44,2,6,8,2.6
85159,31,2,4,8,2.23
85160,26,2,3,4,0.34
85161,66,2,3,8,2.56
85162,9,2,6,15,5
85163,29,1,1,8,0.42
85164,39,1,4,10,2.46
85165,0,2,3,14,3.99
85166,53,2,1,12,NA
85167,9,2,3,9,1.52
85168,27,1,1,7,1.65
85169,54,1,6,8,1.38
85170,80,2,4,14,5
85171,29,2,2,14,2.64
85172,14,2,7,14,3.92
85173,45,2,2,3,0.34
85174,1,1,7,8,2.06
85175,1,2,2,2,0.45
85176,19,1,1,14,3.09
85177,66,2,2,5,0.93
85178,15,1,2,15,5
85179,20,2,3,15,3.99
85180,15,1,1,6,1.23
85181,48,1,1,12,2.55
85182,0,2,4,10,3.48
85183,33,1,1,7,0.9
85184,2,1,3,15,5
85185,10,1,6,15,5
85186,4,2,6,15,4.12
85187,67,2,3,6,1.94
85188,2,1,3,7,1.2
85189,73,1,3,5,1.78
85190,29,2,1,6,1.31
85191,10,2,4,1,0.15
85192,53,2,3,12,0
85193,36,2,6,15,5
85194,38,2,2,8,2.59
85195,9,2,7,5,0.82
85196,10,1,4,13,NA
85197,60,1,4,6,1.39
85198,55,1,1,9,2.47
85199,17,1,4,13,NA
85200,46,2,1,15,4.44
85201,5,1,3,6,0.69
85202,34,1,2,5,0.84
85203,71,2,1,7,1.79
85204,20,2,2,2,0.5
85205,25,1,1,7,1.65
85206,6,2,7,4,0.94
85207,1,2,4,5,1.51
85208,1,1,4,2,0.18
85209,43,2,3,9,2.74
85210,7,1,4,2,0.29
85211,42,1,6,15,4.53
85212,80,1,6,15,5
85213,52,1,1,12,NA
85214,26,1,4,10,3.22
85215,65,1,4,2,0.1
85216,65,2,4,3,0.84
85217,31,1,6,9,2.47
85218,32,1,3,NA,NA
85219,75,1,3,5,1.25
85220,47,1,4,8,3.12
85221,1,2,3,14,3.93
85222,35,2,3,8,1.9
85223,11,2,4,5,0.74
85224,48,2,1,14,4.71
85225,5,1,4,4,0.7
85226,1,1,3,14,3.7
85227,8,1,1,5,0.7
85228,19,1,1,3,0.21
85229,29,2,3,15,5
85230,55,2,3,4,1.44
85231,40,2,2,6,0.92
85232,66,2,6,15,4.96
85233,52,2,3,5,1.37
85234,32,1,2,5,1.26
85235,4,1,2,77,NA
85236,78,2,1,12,NA
85237,15,1,3,14,2.04
85238,80,1,3,5,1.54
85239,55,2,3,2,0
85240,4,2,4,4,0.65
85241,52,2,3,15,5
85242,4,2,4,9,2.19
85243,43,2,2,10,2.67
85244,43,2,2,6,1.49
85245,71,2,3,NA,NA
85246,23,1,1,7,1.07
85247,0,2,4,7,1.89
85248,16,2,4,6,0.95
85249,53,2,4,14,5
85250,70,2,1,6,1.24
85251,8,1,6,15,5
85252,22,2,4,4,0.94
85253,57,1,2,8,2.24
85254,17,2,1,4,0.63
85255,1,2,3,9,2.99
85256,27,2,3,7,2.95
85257,59,1,3,8,3
85258,17,1,3,6,1.15
85259,38,1,3,6,1.24
85260,18,1,1,4,0.49
85261,62,1,4,NA,NA
85262,80,2,3,10,3.44
85263,46,1,3,8,1.76
85264,26,2,3,7,3.54
85265,13,1,3,8,1.83
85266,70,1,2,15,4.44
85267,0,2,3,15,5
85268,14,1,2,3,0.56
85269,69,2,2,7,2.65
85270,52,1,3,15,5
85271,0,2,2,14,4.73
85272,17,1,4,77,NA
85273,10,2,7,6,1.44
85274,72,2,2,2,0.55
85275,80,2,4,4,1.22
85276,13,2,3,10,2.88
85277,0,1,7,6,0.67
85278,78,1,3,8,3.14
85279,50,1,7,4,0.69
85280,16,1,4,6,1.09
85281,35,1,3,15,5
85282,3,1,1,3,0.37
85283,80,2,2,77,NA
85284,20,2,3,15,5
85285,80,1,4,13,NA
85286,18,2,7,2,0.04
85287,69,1,4,5,1.94
85288,55,2,3,8,2.23
85289,0,2,3,9,2.15
85290,22,2,4,10,2.21
85291,48,1,4,15,4.12
85292,68,1,3,9,3.45
85293,29,2,6,14,5
85294,65,2,1,15,1.68
85295,51,2,2,77,NA
85296,78,1,3,7,1.15
85297,19,2,1,7,1.2
85298,79,1,3,4,1.22
85299,65,2,3,8,4.25
85300,12,1,1,6,0.92
85301,2,1,7,6,1.15
85302,46,2,3,10,2.89
85303,45,2,4,99,NA
85304,68,1,4,6,1.56
85305,30,1,6,9,5
85306,13,2,3,10,2.67
85307,0,2,1,2,0.34
85308,74,2,4,5,1.25
85309,23,2,1,99,NA
85310,72,2,6,NA,NA
85311,1,2,2,7,0.86
85312,20,1,4,NA,NA
85313,15,1,3,15,4.32
85314,69,1,4,NA,NA
85315,32,1,2,10,1.85
85316,45,1,3,15,5
85317,35,1,3,7,0.98
85318,60,2,1,9,3.68
85319,42,2,2,6,1.49
85320,71,1,3,15,5
85321,2,1,7,10,3.48
85322,63,2,1,6,1.69
85323,2,1,4,5,0.74
85324,48,1,3,6,2.27
85325,59,2,3,15,5
85326,15,2,3,14,3.41
85327,58,2,3,10,5
85328,3,1,3,15,3.33
85329,3,1,4,14,3.98
85330,8,1,1,4,0.6
85331,14,2,4,13,NA
85332,62,1,2,6,1.49
85333,2,2,2,2,0.31
85334,49,1,3,14,3.17
85335,79,1,3,6,1.66
85336,7,2,3,6,1.54
85337,43,2,4,14,5
85338,43,1,6,NA,NA
85339,45,1,6,15,5
85340,0,2,3,14,3.51
85341,37,2,4,4,0.94
85342,7,1,1,2,0.18
85343,21,2,1,6,0.83
85344,0,2,3,NA,0.74
85345,75,2,3,8,2.82
85346,76,2,2,2,0.77
85347,15,1,3,15,3.52
85348,59,1,1,9,1.47
85349,10,2,1,3,0.54
85350,10,1,4,1,0.07
85351,51,2,2,15,5
85352,38,2,1,5,1
85353,9,1,4,15,4.58
85354,45,2,4,14,3.71
85355,22,1,3,15,5
85356,43,1,4,14,5
85357,60,1,3,99,NA
85358,78,1,1,8,1.96
85359,0,2,4,14,2.46
85360,58,1,2,NA,NA
85361,43,2,1,6,1.38
85362,20,2,3,7,1.79
85363,66,2,6,14,1.96
85364,10,2,1,9,3.52
85365,9,2,4,2,0.26
85366,32,1,2,2,0.39
85367,49,2,4,10,4.39
85368,52,2,4,9,2.99
85369,31,1,3,8,2.81
85370,62,2,4,3,1.1
85371,7,2,4,7,1.74
85372,2,2,3,7,1.23
85373,1,1,2,8,1.76
85374,43,1,1,6,1.13
85375,80,2,3,4,1.26
85376,21,2,4,8,1.7
85377,60,2,4,9,2.11
85378,17,2,3,15,4.54
85379,80,2,1,77,NA
85380,55,2,3,8,1.86
85381,22,1,6,10,3.57
85382,18,2,2,8,1.6
85383,12,1,3,15,4.58
85384,32,2,7,NA,NA
85385,10,2,1,99,NA
85386,25,1,4,5,1.02
85387,1,2,6,15,5
85388,18,1,3,8,1.65
85389,15,2,1,4,0.42
85390,23,2,1,9,2.88
85391,5,1,4,2,0.27
85392,18,1,7,14,3.16
85393,80,2,4,3,0.35
85394,34,1,7,10,2.09
85395,24,2,3,9,2.99
85396,33,2,6,99,NA
85397,1,1,7,2,0.5
85398,65,2,6,14,3.22
85399,35,2,3,6,0.92
85400,27,1,3,NA,NA
85401,46,2,1,6,0.92
85402,80,1,7,5,1.56
85403,4,1,4,2,0.59
85404,77,2,3,13,NA
85405,5,1,3,15,4.49
85406,71,1,1,4,1.58
85407,31,2,6,10,3.24
85408,30,2,7,7,2.5
85409,31,1,2,14,2.64
85410,10,2,1,14,3.34
85411,22,1,3,NA,NA
85412,26,2,6,7,0.34
85413,1,1,3,15,5
85414,7,2,1,NA,NA
85415,41,2,4,NA,NA
85416,0,2,6,15,5
85417,2,2,1,15,5
85418,8,1,3,14,3.72
85419,32,1,7,8,1.36
85420,21,2,6,10,2.55
85421,5,2,7,15,5
85422,75,2,4,12,NA
85423,65,2,3,5,1.5
85424,75,1,3,3,0.89
85425,80,1,3,13,NA
85426,36,2,4,8,3.12
85427,28,1,6,15,5
85428,0,1,2,1,0.2
85429,68,2,3,99,NA
85430,0,1,3,10,3.47
85431,47,2,1,6,1.49
85432,10,1,4,7,1.48
85433,6,2,7,15,4.22
85434,15,2,4,15,3.55
85435,26,1,3,15,5
85436,31,2,6,77,NA
85437,34,2,4,3,0.55
85438,45,2,3,15,5
85439,4,1,4,15,3.52
85440,14,1,3,15,3.99
85441,66,2,6,15,5
85442,64,1,6,15,5
85443,48,2,3,14,4.68
85444,56,2,2,5,1
85445,75,2,1,3,1.02
85446,2,1,4,4,0.85
85447,0,1,3,9,1.12
85448,80,2,3,7,2.95
85449,9,2,4,2,0
85450,74,1,3,5,1.77
85451,53,2,3,14,5
85452,1,1,3,15,3.15
85453,42,2,2,6,1.05
85454,55,2,7,14,4.23
85455,16,2,2,4,0.55
85456,68,1,3,4,1.44
85457,70,2,3,15,5
85458,27,1,1,8,1.58
85459,13,1,4,6,0.77
85460,17,2,1,14,2.18
85461,4,2,4,NA,NA
85462,5,2,1,14,3.6
85463,48,2,6,10,1.59
85464,67,1,1,77,NA
85465,66,2,1,5,1.51
85466,15,2,3,15,4.54
85467,67,1,3,3,0.75
85468,46,2,6,10,3.57
85469,71,1,3,6,1.35
85470,63,2,1,2,0.17
85471,63,1,6,4,0.96
85472,68,1,6,14,1.03
85473,6,2,3,10,2.29
85474,57,2,1,8,2.49
85475,5,1,4,15,3.52
85476,30,2,2,8,1.58
85477,44,2,1,7,2.09
85478,5,2,1,2,0.38
85479,77,1,7,6,1.94
85480,18,2,1,3,0.41
85481,51,1,4,9,2.1
85482,4,2,3,6,1.32
85483,32,2,3,6,1.29
85484,29,1,1,7,1.35
85485,56,1,1,10,3.48
85486,4,2,3,15,5
85487,34,1,4,5,0.91
85488,23,1,4,4,0.52
85489,22,1,3,6,1.87
85490,78,1,3,6,1.57
85491,62,1,3,5,1.37
85492,22,2,3,8,1.58
85493,80,2,4,12,2.65
85494,16,2,1,14,2.46
85495,12,1,3,14,2.04
85496,43,1,3,15,5
85497,34,2,1,14,3.51
85498,11,1,4,4,0.53
85499,61,2,3,3,1.18
85500,9,2,2,77,NA
85501,66,2,1,NA,NA
85502,16,2,2,5,0.95
85503,75,2,3,NA,NA
85504,16,2,2,15,5
85505,18,2,2,7,1.55
85506,2,1,1,4,0.48
85507,4,2,7,9,2.11
85508,50,2,2,5,1.02
85509,15,2,6,9,2.27
85510,60,2,1,77,NA
85511,25,1,3,7,3.03
85512,9,2,4,6,0.77
85513,8,1,3,7,1.72
85514,12,2,6,12,NA
85515,21,2,4,14,2.1
85516,59,2,1,12,NA
85517,80,2,3,6,1.24
85518,32,2,6,15,5
85519,6,2,3,15,5
85520,4,2,2,4,0.62
85521,71,2,3,6,1.82
85522,50,2,2,14,3.3
85523,45,1,3,15,5
85524,4,1,1,14,2.64
85525,40,2,1,4,0.56
85526,9,1,1,12,NA
85527,40,2,1,14,3.6
85528,0,1,1,2,0.18
85529,65,2,2,8,2.23
85530,77,2,4,99,NA
85531,37,1,7,6,2.12
85532,13,1,1,5,1.19
85533,4,2,7,6,1.03
85534,2,2,3,9,1.72
85535,35,1,4,3,0.35
85536,70,1,1,2,0.5
85537,25,2,2,12,4.04
85538,80,2,1,4,0.42
85539,5,2,1,3,0.21
85540,13,2,1,1,0.12
85541,63,2,2,15,5
85542,20,1,1,4,0.78
85543,74,2,6,15,5
85544,1,1,4,1,0.06
85545,74,1,7,14,5
85546,18,2,6,2,0.4
85547,7,2,4,8,1.51
85548,38,1,1,12,NA
85549,64,2,4,3,0.88
85550,8,1,6,15,4.12
85551,27,1,6,12,5
85552,61,2,3,9,3.77
85553,75,2,3,6,1.64
85554,0,2,4,4,0.53
85555,70,1,4,99,NA
85556,24,2,6,4,0.63
85557,38,1,1,7,1.41
85558,0,2,4,6,0.95
85559,2,2,3,14,3.22
85560,9,1,1,8,1.65
85561,1,2,1,10,2.37
85562,73,1,2,10,5
85563,21,1,4,NA,NA
85564,72,2,2,6,1.61
85565,18,2,1,8,1.47
85566,42,2,3,6,1.15
85567,16,2,3,4,0.89
85568,17,1,4,10,3.47
85569,8,1,7,7,1.17
85570,14,2,2,15,4.79
85571,61,1,2,7,2.08
85572,0,1,3,14,3.2
85573,33,1,3,15,4.22
85574,0,2,2,2,0.25
85575,8,1,6,5,0.7
85576,73,1,3,7,2.62
85577,50,1,1,7,0.95
85578,62,2,6,10,4.39
85579,7,2,3,4,0.74
85580,48,2,4,7,0.95
85581,0,2,3,4,0.94
85582,2,1,1,7,0.9
85583,1,1,3,7,1.78
85584,47,1,3,15,5
85585,80,2,4,12,NA
85586,52,1,3,2,0.22
85587,49,2,3,9,3.43
85588,25,1,6,7,2.95
85589,29,1,2,15,3.07
85590,16,2,4,99,NA
85591,18,2,6,6,1
85592,16,2,3,7,1.07
85593,8,2,1,4,0.46
85594,74,1,3,15,5
85595,0,2,7,8,2.14
85596,16,2,4,7,1.77
85597,71,1,1,14,0.42
85598,63,1,4,15,2.79
85599,21,2,7,13,0.85
85600,8,1,4,3,0.35
85601,18,2,1,6,1.04
85602,2,2,3,4,0.66
85603,33,1,4,4,0.74
85604,30,1,3,2,0.25
85605,0,1,3,15,5
85606,2,2,3,15,3.52
85607,10,2,3,10,2.29
85608,5,2,4,5,0.74
85609,17,1,4,15,5
85610,10,1,2,2,0.22
85611,20,2,6,8,2.06
85612,4,2,3,15,5
85613,37,2,2,1,0
85614,55,2,3,6,2.16
85615,1,1,3,15,5
85616,1,1,1,6,1.24
85617,2,2,3,4,0.62
85618,53,2,3,8,2.68
85619,14,1,4,14,2.1
85620,6,1,3,15,4.68
85621,19,2,2,1,0.02
