SEQN,RIDAGEYR,RIAGENDR,RIDRETH3,INDHHIN2,INDFMPIR
79608,56,1,4,7,3.43
79609,11,2,7,8,1.13
79610,66,2,3,9,2.04
79611,35,1,3,15,5
79612,33,2,3,14,3.18
79613,76,1,1,7,1.82
79614,5,1,3,77,NA
79615,17,1,4,1,0.2
79616,2,2,4,6,0.98
79617,12,1,2,5,1.23
79618,41,2,3,1,0
79619,14,1,3,15,5
79620,22,2,3,5,0.89
79621,76,2,4,2,0.34
79622,5,1,7,8,1.13
79623,80,2,3,5,1.51
79624,2,1,7,15,5
79625,16,2,4,4,0.54
79626,16,1,3,6,1.02
79627,41,2,2,7,2.78
79628,4,1,1,5,0.56
79629,70,1,1,7,2.42
79630,59,2,6,10,4.51
79631,9,1,1,7,1.27
79632,74,2,1,2,0.61
79633,25,1,3,2,0.73
79634,43,1,6,NA,NA
79635,0,2,3,15,4.35
79636,14,1,3,15,5
79637,78,1,7,7,1.79
79638,42,1,4,15,3.96
79639,61,2,3,3,1.27
79640,30,2,1,6,1.06
79641,31,1,4,6,1.52
79642,17,1,1,77,NA
79643,2,1,7,5,1.06
79644,47,1,2,2,0.61
79645,23,2,3,9,2.31
79646,25,1,3,2,0.36
79647,12,2,4,1,0.03
79648,62,1,4,3,0.84
79649,20,1,3,14,1.91
79650,58,1,3,15,5
79651,42,1,1,NA,NA
79652,2,1,7,6,0.65
79653,3,2,3,3,0.61
79654,14,2,1,6,0.88
79655,16,1,4,14,3.45
79656,76,1,3,8,3.12
79657,6,2,3,7,2.12
79658,52,2,2,7,2.23
79659,17,2,3,15,5
79660,36,1,1,2,0.28
79661,52,1,6,15,3.53
79662,33,1,3,6,1.13
79663,39,1,6,10,2.73
79664,40,1,3,14,3.36
79665,80,2,3,5,1.97
79666,4,2,3,9,2.31
79667,51,1,3,15,5
79668,48,2,3,6,0.91
79669,32,2,1,5,0.38
79670,3,2,4,3,0
79671,31,1,4,10,5
79672,69,2,3,10,4.13
79673,23,1,4,7,2.58
79674,63,2,2,7,1.68
79675,47,2,6,9,3.03
79676,6,2,1,7,1.3
79677,68,2,3,6,1.64
79678,32,1,6,14,5
79679,4,2,6,7,0.88
79680,0,1,4,2,0.21
79681,4,2,4,14,3.37
79682,49,1,1,8,2.12
79683,50,2,1,4,0.47
79684,9,2,6,15,4.19
79685,41,2,4,6,0.9
79686,18,2,3,99,0
79687,3,2,4,3,0.56
79688,63,2,3,15,4.67
79689,16,1,7,15,4.07
79690,80,2,3,12,NA
79691,31,1,3,15,5
79692,10,1,2,15,4.19
79693,57,1,3,14,3.22
79694,0,1,1,13,NA
79695,16,1,1,15,5
79696,34,2,6,14,5
79697,33,2,6,15,4.19
79698,9,2,3,6,1.26
79699,8,1,4,77,NA
79700,13,2,3,6,1.09
79701,18,1,2,5,0.63
79702,5,1,2,4,0.58
79703,0,2,1,14,3.77
79704,7,1,3,15,5
79705,67,1,4,6,2.14
79706,8,2,6,15,5
79707,31,2,3,15,4.67
79708,12,1,1,1,0.27
79709,72,1,3,9,3.81
79710,13,1,3,7,1.78
79711,7,2,6,77,NA
79712,55,1,3,4,0.99
79713,14,1,4,3,0.38
79714,52,2,2,8,4.7
79715,55,1,4,2,0.54
79716,4,2,4,4,0.54
79717,41,2,3,15,5
79718,8,1,4,7,1.43
79719,47,2,3,9,2.59
79720,25,1,3,8,2.56
79721,40,2,6,15,5
79722,1,2,1,5,0.5
79723,1,1,3,6,0.9
79724,16,2,3,6,0.9
79725,38,2,4,9,2.68
79726,8,1,7,15,3.37
79727,1,1,4,4,0.45
79728,7,2,2,6,1.02
79729,74,2,3,5,1.89
79730,3,1,1,6,1.59
79731,9,2,4,15,5
79732,1,2,4,7,1.11
79733,23,2,1,9,2.82
79734,50,2,3,15,5
79735,12,2,1,6,0.88
79736,1,1,4,2,0.32
79737,19,1,3,99,0.73
79738,10,1,1,14,3.82
79739,26,2,6,9,2.52
79740,62,2,4,9,1.85
79741,22,1,2,3,0.59
79742,12,2,2,3,0.64
79743,2,1,4,5,1.01
79744,66,2,1,12,1.05
79745,16,1,3,15,5
79746,14,1,6,1,0
79747,1,1,4,9,2.35
79748,13,2,6,6,1.53
79749,0,1,3,6,1.27
79750,56,2,3,NA,NA
79751,51,2,4,15,5
79752,18,1,3,6,1.21
79753,11,1,4,5,0.72
79754,2,1,1,8,1.42
79755,14,2,4,14,3.37
79756,46,1,7,1,0
79757,40,2,1,15,5
79758,38,1,7,6,0.78
79759,2,2,2,7,1.59
79760,35,2,4,15,5
79761,49,2,1,12,NA
79762,56,1,6,7,1.68
79763,59,1,3,15,5
79764,69,2,3,77,NA
79765,1,2,3,15,5
79766,5,1,4,4,0.57
79767,10,2,1,7,1.47
79768,57,1,4,12,2.18
79769,6,1,1,8,2.56
79770,9,1,2,4,0.67
79771,14,2,2,14,2.85
79772,11,1,4,5,1.35
79773,48,2,7,4,0.66
79774,38,2,3,9,2.55
79775,1,1,3,6,1.1
79776,46,2,1,6,1.52
79777,25,1,3,13,NA
79778,62,2,3,9,2.53
79779,52,1,1,4,1.01
79780,11,1,3,8,2.41
79781,6,2,4,15,5
79782,30,1,3,5,1.02
79783,17,2,2,77,NA
79784,40,2,3,15,5
79785,11,1,4,6,1.54
79786,12,1,1,9,2.15
79787,10,1,4,15,5
79788,45,1,1,12,1.71
79789,25,1,3,10,2.14
79790,2,2,4,4,0.63
79791,7,1,3,15,5
79792,13,2,3,10,2.15
79793,52,1,3,15,3.58
79794,29,1,3,7,3.22
79795,66,2,6,8,3.18
79796,0,2,4,6,1.26
79797,5,1,3,15,4.67
79798,26,2,3,2,0.36
79799,33,1,2,15,5
79800,55,2,3,7,2.58
79801,80,1,3,3,1.22
79802,22,1,6,15,3.63
79803,1,1,1,4,0.82
79804,20,2,3,15,5
79805,51,2,2,6,2.13
79806,19,2,2,12,0.84
79807,17,1,3,14,3.4
79808,33,2,4,3,0.36
79809,38,1,4,9,4.8
79810,75,1,6,15,5
79811,8,1,4,15,5
79812,65,1,3,7,1.01
79813,46,2,3,4,0.99
79814,75,1,4,2,0.7
79815,49,1,3,15,5
79816,78,1,1,6,2.19
79817,4,1,3,9,1.97
79818,10,1,3,14,3.14
79819,80,2,3,14,4.77
79820,18,2,2,3,0.2
79821,55,1,1,5,0.92
79822,15,2,4,7,1.45
79823,47,1,4,14,5
79824,41,1,4,9,3.03
79825,70,1,4,7,3.83
79826,7,2,1,77,NA
79827,4,2,7,6,1.54
79828,10,1,2,14,4.12
79829,47,1,1,5,1.02
79830,9,1,3,6,0.93
79831,44,1,3,7,0.88
79832,57,1,3,5,0.7
79833,54,1,6,15,3.53
79834,40,2,2,7,1.45
79835,37,1,3,3,0.59
79836,18,1,2,15,5
79837,39,2,2,15,5
79838,60,2,3,2,0.77
79839,2,2,2,9,2.34
79840,80,2,3,5,1.55
79841,70,1,3,15,5
79842,2,1,7,5,0.77
79843,49,2,3,8,4.35
79844,43,2,2,NA,NA
79845,45,2,3,9,3.07
79846,39,1,6,15,5
79847,43,2,1,14,3.82
79848,26,1,3,15,5
79849,75,2,3,10,4.13
79850,39,2,4,15,2.49
79851,5,2,4,15,4.3
79852,10,1,3,77,NA
79853,65,1,3,14,5
79854,45,1,1,8,3.09
79855,10,2,4,12,NA
79856,8,1,4,14,2.66
79857,41,2,2,2,0.37
79858,4,2,2,7,1.27
79859,52,2,4,7,1.52
79860,17,1,4,10,4.36
79861,6,2,1,1,0.03
79862,17,1,1,6,1.54
79863,45,1,1,12,1.39
79864,59,2,7,2,0.84
79865,4,2,3,15,4.67
79866,6,2,4,13,NA
79867,0,2,4,3,0.51
79868,30,1,1,14,2.87
79869,7,1,3,10,2.47
79870,39,2,6,15,5
79871,45,1,3,NA,NA
79872,54,1,3,14,5
79873,42,2,2,8,1.58
79874,2,2,3,14,2.39
79875,6,2,4,8,2.63
79876,9,2,1,99,NA
79877,31,2,4,5,0.48
79878,77,2,3,9,2.78
79879,15,2,4,4,0.57
79880,64,2,6,7,2.2
79881,62,2,4,10,4.64
79882,10,1,2,8,1.63
79883,35,2,1,9,2.51
79884,62,2,3,4,1.46
79885,69,1,3,3,1.03
79886,43,2,3,9,2.52
79887,69,1,4,2,0.77
79888,30,1,6,15,5
79889,76,2,3,14,2.39
79890,41,1,4,15,5
79891,62,1,4,5,1.74
79892,11,2,3,14,3.48
79893,1,1,6,10,3.28
79894,58,1,3,15,5
79895,19,1,4,3,0.69
79896,22,1,1,14,2.25
79897,45,1,4,12,NA
79898,29,1,6,8,1.4
79899,37,1,1,14,2.9
79900,63,2,6,NA,NA
79901,23,1,3,15,5
79902,30,2,3,15,4.61
79903,6,2,2,14,4.1
79904,77,2,4,4,0.97
79905,5,1,3,14,2.94
79906,50,2,4,6,1.91
79907,0,2,3,10,2.22
79908,19,1,1,6,0.52
79909,0,2,3,12,NA
79910,14,1,3,6,1.91
79911,16,2,4,7,1.95
79912,20,2,7,5,1.27
79913,63,1,3,6,2.19
79914,16,2,1,12,NA
79915,64,1,1,8,3.09
79916,55,2,6,14,5
79917,66,2,3,6,1.05
79918,70,1,3,1,0.12
79919,62,2,2,4,1.57
79920,59,1,6,4,0.81
79921,43,2,6,14,3.37
79922,10,2,1,7,1.77
79923,50,1,2,10,3.33
79924,59,1,1,6,2.19
79925,49,1,1,9,4.97
79926,28,2,2,7,1.71
79927,37,2,4,5,0.72
79928,67,2,3,15,5
79929,60,2,1,4,0.65
79930,13,2,4,77,NA
79931,2,2,3,5,0.5
79932,22,1,1,8,1.52
79933,72,2,1,NA,0.7
79934,44,2,3,6,1.97
79935,4,1,4,6,1.17
79936,55,1,3,7,2.23
79937,80,2,3,4,1.31
79938,31,1,4,9,3.87
79939,47,2,3,15,5
79940,26,2,2,4,0
79941,14,2,3,6,0.86
79942,54,1,3,5,0.86
79943,17,2,6,99,0
79944,58,2,4,3,0.84
79945,0,2,4,13,NA
79946,43,2,2,15,4.19
79947,2,2,1,15,4.25
79948,6,2,2,15,4.19
79949,72,1,6,14,3.48
79950,37,2,2,10,2.15
79951,72,2,3,7,2.48
79952,55,1,1,5,1.29
79953,19,1,4,5,0.63
79954,80,1,3,10,5
79955,37,1,6,15,5
79956,49,1,3,1,0.12
79957,52,2,3,9,5
79958,70,2,3,15,5
79959,19,2,4,13,0.26
79960,26,2,3,10,1.53
79961,6,2,3,15,5
79962,24,1,3,12,3.92
79963,25,1,4,14,4.1
79964,10,2,1,5,0.73
79965,50,2,3,15,4.4
79966,0,1,7,14,4.61
79967,52,2,3,5,1.27
79968,8,2,3,8,1.39
79969,52,2,3,10,2.13
79970,71,1,4,3,1.04
79971,4,2,3,15,4.61
79972,34,2,6,7,0.88
79973,17,2,6,12,NA
79974,55,2,3,6,1.52
79975,1,1,2,9,2.18
79976,1,1,7,15,5
79977,74,1,3,14,5
79978,37,2,4,7,3.66
79979,80,1,1,6,1.79
79980,47,1,3,5,1
79981,1,1,4,7,1.27
79982,45,1,2,7,3.74
79983,0,2,7,6,1.4
79984,4,2,1,5,0.29
79985,36,1,3,15,5
79986,2,1,3,7,2.13
79987,66,2,2,2,0.52
79988,57,1,4,2,0.69
79989,42,2,1,9,3.93
79990,5,1,4,5,0.48
79991,10,1,3,15,5
79992,33,1,3,10,3.33
79993,15,2,4,5,0.63
79994,19,1,1,5,0.56
79995,15,2,7,15,5
79996,22,1,3,15,5
79997,11,2,1,6,0.76
79998,43,2,1,7,1.33
79999,49,2,6,7,1.43
80000,26,2,4,2,0.35
80001,17,2,4,9,2.55
80002,55,1,3,8,1.79
80003,9,2,6,8,2.1
80004,17,1,3,7,1.27
80005,40,2,2,4,0.67
80006,47,1,4,9,3.07
80007,73,1,4,2,0.7
80008,67,2,2,77,NA
80009,42,2,3,10,2.15
80010,39,1,4,15,3.96
80011,2,2,3,12,NA
80012,1,1,7,4,0.47
80013,62,2,1,10,4.19
80014,80,1,3,15,5
80015,48,1,3,15,5
80016,40,1,1,5,0.63
80017,28,1,3,5,0.63
80018,10,1,7,13,NA
80019,44,1,3,5,0.67
80020,31,2,4,8,1.91
80021,16,2,7,77,NA
80022,21,1,1,5,0.92
80023,80,2,3,8,3.22
80024,48,2,1,7,2.05
80025,25,2,3,5,1.23
80026,55,2,3,10,3.54
80027,32,2,1,10,1.94
80028,54,2,3,15,5
80029,7,1,3,15,5
80030,63,1,6,15,5
80031,33,1,4,6,1.52
80032,11,1,2,15,4.67
80033,41,1,3,6,0.91
80034,39,2,3,7,3.6
80035,4,1,3,7,0.93
80036,16,2,2,5,0.9
80037,64,1,1,9,3.87
80038,38,1,3,12,NA
80039,3,1,6,12,NA
80040,70,2,4,2,0.81
80041,42,2,1,5,0.93
80042,10,2,3,77,NA
80043,38,2,3,5,0.83
80044,77,1,3,15,5
80045,3,1,4,14,2.18
80046,1,2,1,4,0.47
80047,22,2,1,6,1.2
80048,24,1,3,15,5
80049,59,2,3,15,5
80050,8,1,3,15,4.61
80051,33,2,3,15,5
80052,62,2,7,77,NA
80053,16,1,4,6,1.91
80054,13,1,2,6,0.95
80055,44,2,2,8,1.42
80056,41,2,3,10,2.03
80057,34,2,3,14,3.61
80058,39,1,3,4,1.57
80059,47,2,6,5,0.85
80060,42,2,1,15,5
80061,50,2,4,15,3.44
80062,34,1,3,6,1
80063,80,1,4,9,3.03
80064,32,1,6,5,1.02
80065,2,1,1,6,0.76
80066,60,2,3,14,5
80067,65,1,2,1,0.42
80068,9,2,6,5,0.51
80069,10,1,4,7,0.85
80070,1,2,3,15,5
80071,66,2,4,3,1.11
80072,80,2,3,5,1.8
80073,57,2,6,8,3.22
80074,10,2,1,7,1.25
80075,32,1,6,15,5
80076,2,2,2,4,0.63
80077,12,2,3,15,5
80078,80,1,6,3,0.52
80079,26,1,3,12,NA
80080,70,2,3,15,5
80081,1,2,1,14,2.11
80082,79,2,3,8,4.28
80083,41,1,1,6,1.07
80084,80,2,3,7,2.39
80085,7,1,4,6,1.07
80086,0,2,2,7,1.49
80087,30,2,4,15,4.19
80088,22,1,1,13,NA
80089,51,2,2,3,0.2
80090,0,2,3,15,5
80091,65,1,1,8,3.09
80092,65,2,6,8,3.22
80093,8,2,6,15,3.93
80094,69,2,6,9,2.46
80095,24,2,3,15,2.83
80096,57,2,2,99,NA
80097,48,1,3,15,5
80098,15,1,1,7,0.98
80099,80,1,3,10,5
80100,30,1,3,14,5
80101,29,1,7,10,3.13
80102,57,2,4,7,3.43
80103,53,1,4,14,4.61
80104,11,1,1,6,1.06
80105,62,1,4,6,1.43
80106,19,2,1,6,0.95
80107,44,2,3,15,5
80108,4,2,2,5,0.45
80109,33,2,3,14,3.56
80110,20,2,3,15,3.58
80111,18,2,4,12,NA
80112,60,1,4,12,NA
80113,1,1,3,3,0.45
80114,60,2,4,3,0.86
80115,80,1,4,5,1.29
80116,61,2,4,1,0.29
80117,0,1,4,8,2.53
80118,8,2,3,8,1.95
80119,80,2,3,10,4.51
80120,65,2,3,3,0.51
80121,68,1,6,77,NA
80122,56,2,3,3,1
80123,71,1,4,9,2.87
80124,70,1,3,3,1.03
80125,40,2,4,5,0.85
80126,37,1,3,5,1.06
80127,57,1,3,15,5
80128,22,2,3,5,0.86
80129,76,1,3,14,4.84
80130,51,1,7,15,5
80131,34,2,3,2,0.45
80132,37,1,6,NA,NA
80133,80,1,4,15,5
80134,18,2,1,6,0.9
80135,22,2,3,77,NA
80136,65,1,1,5,0.36
80137,30,1,6,7,2.23
80138,55,2,3,6,1.59
80139,39,2,2,8,2.53
80140,29,2,3,8,1.86
80141,16,1,4,7,1.76
80142,3,1,3,15,5
80143,27,1,3,77,0.17
80144,50,1,3,14,5
80145,22,1,1,2,0.28
80146,33,1,1,2,0.21
80147,0,2,3,15,5
80148,80,1,1,2,0.61
80149,20,2,1,NA,NA
80150,12,2,2,5,1.07
80151,6,1,3,6,0.71
80152,64,1,3,14,5
80153,53,2,4,15,5
80154,35,2,3,6,0.98
80155,52,1,2,77,NA
80156,45,1,3,14,3.4
80157,42,2,1,5,0.84
80158,35,1,3,7,1.27
80159,7,1,4,1,0.07
80160,13,2,3,15,5
80161,10,2,2,8,1.34
80162,17,2,3,9,1.51
80163,63,2,3,5,1.38
80164,19,1,4,13,NA
80165,65,2,2,9,3.69
80166,17,1,2,15,4.67
80167,9,2,3,15,5
80168,38,1,7,6,0.9
80169,42,2,2,12,2.33
80170,50,2,3,15,5
80171,8,2,4,13,NA
80172,2,2,2,10,2.73
80173,15,2,3,14,3.14
80174,61,2,1,7,2.26
80175,64,1,4,7,1.77
80176,15,2,3,8,1.61
80177,2,1,3,5,0.72
80178,35,1,1,10,4.51
80179,75,2,3,4,1.67
80180,9,1,7,15,4.69
80181,69,2,4,6,2.4
80182,14,2,6,1,0.02
80183,75,1,4,7,3.43
80184,13,1,2,6,0.89
80185,61,1,1,6,1.28
80186,10,2,4,15,4.61
80187,60,1,4,5,0.84
80188,55,1,4,8,3.48
80189,18,1,7,15,5
80190,33,2,7,4,0.59
80191,6,1,7,8,1.43
80192,0,1,4,77,NA
80193,43,2,4,9,5
80194,18,2,1,14,3.79
80195,1,1,1,5,0.63
80196,13,1,1,10,2.54
80197,44,1,1,6,1.03
80198,7,2,3,15,4.72
80199,61,2,4,8,4.35
80200,57,1,3,14,5
80201,63,2,6,6,0.86
80202,49,1,3,8,1.81
80203,67,1,6,12,NA
80204,59,1,3,7,2.2
80205,75,1,3,4,1.29
80206,63,2,2,3,0.83
80207,49,2,3,6,0.83
80208,1,1,3,9,2.34
80209,0,1,4,8,1.58
80210,37,1,2,14,2.69
80211,7,2,1,15,4.4
80212,56,2,3,14,5
80213,0,2,1,15,5
80214,46,1,2,NA,NA
80215,22,1,3,14,1.91
80216,8,2,3,7,1.01
80217,28,2,4,2,0.35
80218,72,2,3,12,NA
80219,5,2,2,14,3.36
80220,48,2,3,15,1.46
80221,33,1,1,6,1.27
80222,57,2,3,4,0.82
80223,11,2,7,7,1.34
80224,0,2,2,3,0.77
80225,40,2,1,3,0.78
80226,30,1,3,6,1.02
80227,37,1,3,14,2.22
80228,10,1,3,10,2.73
80229,1,2,2,2,0.3
80230,23,2,7,4,1.04
80231,36,2,4,4,0.86
80232,15,2,4,77,NA
80233,21,1,4,5,0.86
80234,50,2,1,8,2.63
80235,44,2,6,9,2.52
80236,22,2,3,6,1.33
80237,59,1,3,15,5
80238,22,1,3,9,2.53
80239,10,1,4,10,3.28
80240,33,2,3,8,2.12
80241,61,2,2,5,0.56
80242,22,1,3,12,NA
80243,12,2,3,15,5
80244,35,2,3,15,5
80245,20,1,3,7,1.47
80246,4,1,3,15,4.84
80247,58,2,3,4,1.38
80248,29,2,2,15,5
80249,50,1,3,3,0.76
80250,72,1,3,7,2.67
80251,27,2,4,7,1.27
80252,64,2,3,15,3.17
80253,8,1,6,14,4.61
80254,31,2,6,9,3.17
80255,3,2,6,5,0.84
80256,2,1,2,77,NA
80257,31,2,4,6,1.28
80258,19,1,4,5,1.16
80259,27,1,3,7,1.2
80260,40,1,2,14,4.61
80261,38,2,6,15,4.35
80262,73,2,3,15,4.28
80263,52,1,3,3,0.84
80264,21,2,1,99,NA
80265,35,2,3,15,3.43
80266,69,2,3,15,4.48
80267,61,1,3,7,2.26
80268,71,1,6,9,2.46
80269,25,1,6,7,1.43
80270,37,1,1,5,0.63
80271,2,1,1,8,1.03
80272,41,2,1,5,0.96
80273,44,1,3,15,4.3
80274,70,2,3,7,2.09
80275,24,1,1,4,0.54
80276,0,1,1,5,0.56
80277,57,2,3,7,3
80278,47,1,1,12,NA
80279,38,1,3,15,5
80280,31,2,1,15,3.79
80281,44,2,4,5,1.53
80282,5,2,1,2,0.21
80283,13,2,2,1,0.01
80284,11,1,4,15,3.94
80285,50,1,6,15,5
80286,38,1,2,7,1.5
80287,21,2,3,9,3.03
80288,64,1,3,4,1.43
80289,37,2,2,13,NA
80290,1,1,4,14,3.79
80291,31,1,4,9,3
80292,69,2,1,77,NA
80293,11,2,4,6,0
80294,75,2,4,10,4.45
80295,38,2,6,14,3.44
80296,64,2,4,5,1.97
80297,16,2,1,6,1.26
80298,4,2,2,5,0.76
80299,15,1,4,6,1.36
80300,61,2,3,3,1
80301,24,1,3,7,2.02
80302,33,2,4,3,0.51
80303,33,1,3,5,0.8
80304,43,1,1,6,1.06
80305,32,2,4,13,NA
80306,4,2,1,12,NA
80307,75,2,3,4,0.95
80308,39,1,1,9,2.34
80309,44,2,1,99,NA
80310,18,1,4,99,NA
80311,11,2,4,8,1.56
80312,40,1,6,7,0.88
80313,2,2,3,15,5
80314,10,2,4,10,2.33
80315,60,2,4,13,NA
80316,11,2,4,12,NA
80317,14,2,3,15,5
80318,2,2,4,1,0.02
80319,8,2,1,15,4.67
80320,9,2,4,5,0.72
80321,72,1,4,4,1.08
80322,55,2,6,10,4.13
80323,33,1,3,1,0.26
80324,48,2,4,4,0.67
80325,19,2,1,5,1.46
80326,52,2,3,6,1.54
80327,27,1,2,3,0.87
80328,71,2,3,4,1.57
80329,69,2,1,10,1.64
80330,73,1,6,8,3.18
80331,27,1,4,8,0.92
80332,24,1,1,4,0.71
80333,45,2,1,12,NA
80334,14,2,3,7,1.47
80335,28,1,3,6,1.22
80336,24,2,1,6,0.68
80337,14,2,6,15,4.35
80338,23,1,3,6,1.2
80339,37,2,1,4,0.92
80340,61,1,4,15,5
80341,8,2,3,10,2.97
80342,2,2,4,7,1.74
80343,24,2,2,NA,NA
80344,21,2,3,3,1.24
80345,71,2,1,5,1.29
80346,6,1,3,15,5
80347,44,2,2,12,NA
80348,10,2,6,15,5
80349,28,2,6,9,3
80350,31,2,4,13,NA
80351,37,2,6,14,3.14
80352,20,1,3,7,1.13
80353,9,2,1,10,2.76
80354,12,2,6,14,2.83
80355,70,2,2,3,0.89
80356,12,1,4,3,0.42
80357,42,2,3,3,0.47
80358,4,1,4,13,NA
80359,4,1,2,1,0.06
80360,62,2,3,15,5
80361,19,1,3,15,3.58
80362,60,2,3,15,5
80363,13,2,6,14,2.83
80364,47,2,6,15,5
80365,34,2,6,15,5
80366,64,1,3,15,5
80367,71,2,1,5,0.69
80368,46,1,3,15,4.64
80369,31,2,6,6,1.32
80370,0,1,4,5,0.83
80371,39,2,1,7,1.47
80372,42,1,6,15,5
80373,1,2,1,12,1.4
80374,0,2,4,1,0.01
80375,47,1,4,15,5
80376,3,2,3,4,0.4
80377,44,1,4,4,0.54
80378,3,2,1,5,0.88
80379,67,1,3,6,2.57
80380,39,1,3,14,3.3
80381,80,1,3,5,1.46
80382,78,1,4,8,1.56
80383,2,1,6,15,5
80384,46,2,3,3,0.35
80385,68,1,4,15,5
80386,33,1,3,7,2.42
80387,42,2,4,7,1.97
80388,60,2,6,6,2.06
80389,80,1,3,3,0.87
80390,65,2,6,15,5
80391,23,1,1,5,0.38
80392,16,2,3,15,5
80393,66,1,3,14,5
80394,60,1,3,14,3.09
80395,9,1,1,14,2.82
80396,31,1,4,9,5
80397,50,2,3,NA,NA
80398,17,2,6,15,5
80399,3,1,3,15,5
80400,0,1,3,6,0.9
80401,19,2,4,4,0.78
80402,66,1,3,7,3
80403,38,2,6,7,1.43
80404,0,1,4,4,0.71
80405,24,2,2,5,0.73
80406,80,2,3,12,NA
80407,15,2,3,8,2.2
80408,43,2,4,7,2.58
80409,5,2,3,9,2.15
80410,47,1,1,12,NA
80411,41,1,1,5,0.38
80412,3,1,3,6,0.93
80413,46,1,6,15,4.3
80414,24,1,1,7,1.26
80415,6,1,3,7,1.59
80416,39,1,3,8,2.12
80417,60,2,2,5,0.58
80418,2,1,2,13,NA
80419,12,2,4,14,3.79
80420,6,2,4,8,1.39
80421,13,2,3,14,4.1
80422,0,2,3,12,3.84
80423,8,1,3,9,2.34
80424,14,2,2,9,1.97
80425,19,1,1,5,0.73
80426,0,2,1,15,5
80427,52,1,4,9,3.94
80428,56,1,1,77,NA
80429,52,2,3,1,0.02
80430,46,1,3,15,5
80431,16,2,6,14,3.98
80432,77,2,1,2,0.82
80433,13,2,4,5,0.56
80434,62,2,4,6,2.31
80435,8,2,3,15,5
80436,73,2,1,3,0.44
80437,46,2,3,15,4.72
80438,37,2,4,3,0.47
80439,1,2,1,7,0.8
80440,47,2,6,15,5
80441,49,2,3,15,3.58
80442,41,2,1,77,NA
80443,8,2,1,6,1.08
80444,27,2,3,NA,NA
80445,22,1,2,5,0.82
80446,31,2,4,14,5
80447,8,2,6,15,4.43
80448,26,2,6,15,4.99
80449,7,2,2,15,4.88
80450,75,2,6,9,2.69
80451,12,1,3,15,3.67
80452,1,2,3,4,0.68
80453,38,1,3,15,5
80454,63,1,2,1,0
80455,2,2,3,5,0.88
80456,47,2,7,14,5
80457,16,2,2,99,NA
80458,24,2,1,4,0.65
80459,16,2,1,10,2.54
80460,12,2,3,14,3.14
80461,3,2,3,14,2.69
80462,2,1,3,15,5
80463,13,2,4,14,4.42
80464,0,1,4,5,0.76
80465,14,2,3,15,5
80466,25,2,2,NA,NA
80467,1,1,4,6,1.84
80468,52,2,4,6,1.36
80469,74,2,3,15,5
80470,10,2,1,3,0.49
80471,16,1,1,77,NA
80472,8,1,1,15,3.48
80473,13,2,4,6,0.95
80474,20,2,2,8,1.58
80475,16,1,4,5,0.72
80476,12,1,7,15,3.89
80477,49,1,6,15,5
80478,75,2,3,8,3.1
80479,62,1,6,15,5
80480,16,1,2,5,0.54
80481,25,1,3,4,0.92
80482,55,2,4,15,5
80483,56,2,6,3,0.84
80484,13,1,1,14,2.11
80485,0,1,7,6,0.7
80486,69,2,3,15,5
80487,6,2,1,6,0.88
80488,7,1,1,12,1.27
80489,20,2,3,9,3.17
80490,33,2,4,7,1.47
80491,73,2,3,15,5
80492,35,2,6,8,1.56
80493,52,1,3,9,5
80494,22,2,3,1,0.02
80495,0,1,3,15,5
80496,48,2,1,10,2.36
80497,37,2,1,6,0.68
80498,64,1,6,15,5
80499,7,1,1,13,NA
80500,5,2,1,3,0.51
80501,18,1,6,1,0
80502,0,2,2,14,4.61
80503,44,1,3,10,2.6
80504,8,1,4,15,4.07
80505,46,1,3,15,5
80506,53,1,3,14,5
80507,32,2,2,2,0.69
80508,11,2,6,15,5
80509,45,2,3,15,5
80510,10,1,3,7,1.43
80511,40,2,4,13,NA
80512,69,2,3,3,0.87
80513,40,2,3,14,3.82
80514,1,2,3,5,0.85
80515,12,2,6,7,2.05
80516,42,2,4,10,2.63
80517,55,1,4,7,1.52
80518,52,2,3,8,1.91
80519,36,2,1,7,1.47
80520,40,2,4,8,2.53
80521,41,1,3,15,5
80522,55,1,3,8,4.18
80523,52,1,1,3,0.31
80524,12,2,7,6,0.65
80525,34,2,4,6,1.09
80526,35,2,4,1,0.17
80527,0,1,1,6,0.69
80528,48,2,3,5,1.04
80529,3,1,2,77,NA
80530,59,1,3,5,1.46
80531,46,2,2,9,2.52
80532,0,1,1,5,0.8
80533,66,2,2,77,NA
80534,12,2,4,14,2.39
80535,25,2,3,8,2.56
80536,0,1,3,14,2.69
80537,65,1,4,7,1.7
80538,80,1,3,7,2.23
80539,40,1,4,7,1.45
80540,18,2,4,3,1.03
80541,4,1,3,10,2.89
80542,36,2,1,14,3.45
80543,28,1,7,15,5
80544,9,2,1,99,0.76
80545,55,1,3,15,5
80546,3,2,1,7,1.95
80547,55,1,4,7,2.67
80548,80,1,3,6,2.74
80549,76,1,6,5,2.06
80550,72,2,3,5,1.96
80551,9,2,4,15,5
80552,41,2,3,14,4.84
80553,55,2,3,3,0.84
80554,19,2,1,5,0.72
80555,75,1,3,4,1.54
80556,51,1,1,4,0
80557,0,2,1,7,0.85
80558,9,2,1,10,2.22
80559,26,1,2,14,3
80560,25,1,2,5,0.73
80561,41,1,6,15,5
80562,22,2,4,9,0.17
80563,12,2,3,7,1.01
80564,45,2,3,15,5
